Season,Thermal comfort,Air temperature,Relative humidity,Outdoor air temperature
4,5.0,28.7,27.8,4.0
4,5.0,27.5,29.8,4.0
4,5.0,28.0,39.8,4.0
4,4.0,24.9,31.1,4.0
4,4.0,24.6,35.8,4.0
4,4.0,23.9,31.1,4.0
4,5.0,28.7,27.8,4.0
4,5.0,27.7,40.1,4.0
4,5.0,28.2,25.8,4.0
4,5.0,27.7,40.1,4.0
4,4.0,25.9,27.5,4.0
4,5.0,27.4,43.7,4.0
4,4.0,26.2,42.4,4.0
4,5.0,28.0,39.8,4.0
4,5.0,28.1,28.5,4.0
4,4.0,24.7,48.7,4.0
4,4.0,22.3,34.7,4.0
4,4.0,25.1,34.7,4.0
4,3.0,24.7,48.7,4.0
4,3.0,23.5,45.3,4.0
4,4.0,26.0,31.5,4.0
4,4.0,24.2,29.0,4.0
4,4.0,24.2,29.0,4.0
4,4.0,26.3,30.5,4.0
4,4.0,23.8,32.2,4.0
4,3.0,22.2,36.3,4.0
4,4.0,23.0,43.7,4.0
4,4.0,21.6,44.5,4.0
4,4.0,23.8,32.2,4.0
4,4.0,22.5,48.8,4.0
4,3.0,21.6,44.5,4.0
4,4.0,24.7,48.7,4.0
4,4.0,24.7,48.0,4.0
4,5.0,26.4,48.0,4.0
4,4.0,25.8,38.4,4.0
4,5.0,26.6,46.5,4.0
4,5.0,26.4,48.0,4.0
4,5.0,26.6,46.5,4.0
4,5.0,27.5,31.8,4.0
4,4.0,22.6,48.1,4.0
4,4.0,22.7,46.8,4.0
4,4.0,24.1,48.0,4.0
4,3.0,23.9,32.7,4.0
4,4.0,26.4,37.2,4.0
4,3.0,23.9,27.9,4.0
4,3.0,22.6,35.6,4.0
4,3.0,22.7,23.1,4.0
4,4.0,21.9,35.6,4.0
4,5.0,27.3,19.9,4.0
4,4.0,22.5,35.6,4.0
4,4.0,24.3,19.7,4.0
4,4.0,23.9,27.9,4.0
4,3.0,22.5,24.5,4.0
4,4.0,24.0,21.4,4.0
4,3.0,22.5,24.5,4.0
4,4.0,26.0,36.4,4.0
4,4.0,22.1,35.1,4.0
4,4.0,22.5,45.0,4.0
4,4.0,22.5,45.0,4.0
4,4.0,22.8,35.0,4.0
4,4.0,26.8,48.1,4.0
4,3.0,21.7,48.1,4.0
4,4.0,24.3,47.6,4.0
4,4.0,22.2,46.0,4.0
4,5.0,26.9,46.4,4.0
4,5.0,26.3,34.3,4.0
4,4.0,22.8,35.0,4.0
4,4.0,24.3,47.6,4.0
4,3.0,22.7,38.8,4.0
4,5.0,26.8,48.1,4.0
4,4.0,21.7,48.3,4.0
4,4.0,21.7,48.1,4.0
4,4.0,24.4,33.9,4.0
4,4.0,24.0,47.8,4.0
4,4.0,24.4,31.9,4.0
4,4.0,22.5,45.0,4.0
1,4.0,20.9,41.2,4.0
1,4.0,21.5,35.1,4.0
1,5.0,23.0,26.0,4.0
1,4.0,19.4,32.8,4.0
1,4.0,19.9,42.1,4.0
1,4.0,20.1,31.1,4.0
1,4.0,20.0,40.6,4.0
1,4.0,23.1,27.4,4.0
1,4.0,21.3,37.6,4.0
1,4.0,21.8,35.8,4.0
1,4.0,21.4,23.4,4.0
1,4.0,21.4,23.4,4.0
1,4.0,21.6,35.5,4.0
1,4.0,21.6,37.3,4.0
1,4.0,21.7,35.5,4.0
1,4.0,21.7,27.3,4.0
1,4.0,21.6,36.1,4.0
1,4.0,21.5,35.4,4.0
1,4.0,20.8,29.4,4.0
1,4.0,21.5,36.9,4.0
1,4.0,21.6,36.9,4.0
1,4.0,21.4,35.1,4.0
1,4.0,22.1,21.1,4.0
1,4.0,21.7,28.3,4.0
1,4.0,20.9,37.5,4.0
1,4.0,21.3,35.2,4.0
1,4.0,22.6,35.7,4.0
1,4.0,21.3,25.7,4.0
1,4.0,21.4,36.0,4.0
1,3.0,21.3,36.2,16.0
1,5.0,22.3,37.0,16.0
1,4.0,21.8,23.0,16.0
1,3.0,21.5,23.6,16.0
1,4.0,22.0,25.2,16.0
1,4.0,21.6,31.1,16.0
1,4.0,21.2,34.7,16.0
1,4.0,21.8,34.8,16.0
1,4.0,22.1,33.8,16.0
1,4.0,22.1,33.8,16.0
1,4.0,21.5,33.8,16.0
1,4.0,22.0,35.4,16.0
1,4.0,22.9,36.4,16.0
1,4.0,21.8,33.8,16.0
1,4.0,21.9,37.0,16.0
1,4.0,21.6,22.8,16.0
1,4.0,24.1,30.1,16.0
1,4.0,23.5,23.5,16.0
1,4.0,22.9,34.0,16.0
1,4.0,22.7,26.1,16.0
1,4.0,22.3,34.5,16.0
1,4.0,23.5,32.6,16.0
4,4.0,23.9,46.0,16.0
4,4.0,24.1,50.7,16.0
4,4.0,22.9,48.5,16.0
4,4.0,21.8,37.1,16.0
4,4.0,22.1,52.2,16.0
4,4.0,23.2,49.8,16.0
4,4.0,23.2,50.7,16.0
4,4.0,23.1,50.8,16.0
4,4.0,23.5,50.2,16.0
4,4.0,23.9,40.9,16.0
4,4.0,24.8,47.8,16.0
4,4.0,24.6,35.8,16.0
4,4.0,24.2,48.1,16.0
4,5.0,24.3,55.8,16.0
4,4.0,26.4,46.2,16.0
4,5.0,27.0,36.1,16.0
4,5.0,24.3,40.4,16.0
4,4.0,22.8,34.6,16.0
4,3.0,23.9,48.0,16.0
4,4.0,23.2,50.9,16.0
4,4.0,23.1,48.6,16.0
4,4.0,22.2,35.5,16.0
4,3.0,22.2,36.9,16.0
4,3.0,21.0,42.9,16.0
4,4.0,23.3,51.8,16.0
4,4.0,25.0,41.6,16.0
4,3.0,22.9,49.9,16.0
4,4.0,22.4,37.4,16.0
4,5.0,27.0,37.0,16.0
1,4.0,20.7,28.6,16.0
1,4.0,23.1,28.6,16.0
1,5.0,26.1,24.2,16.0
1,5.0,26.9,22.2,16.0
1,4.0,23.0,29.9,16.0
1,4.0,20.9,27.9,16.0
1,4.0,21.4,28.5,16.0
1,4.0,22.5,29.1,16.0
1,4.0,22.5,29.1,16.0
1,5.0,24.4,26.8,16.0
1,5.0,24.6,25.5,16.0
1,5.0,25.0,25.7,16.0
1,5.0,24.3,20.6,16.0
1,5.0,27.2,24.9,16.0
1,5.0,27.3,25.9,16.0
1,4.0,22.4,30.1,16.0
1,4.0,22.3,29.5,16.0
1,4.0,23.6,23.6,16.0
1,4.0,22.9,32.1,16.0
1,5.0,24.7,29.3,16.0
1,5.0,23.5,31.4,16.0
1,5.0,24.5,31.3,16.0
1,4.0,23.8,32.1,16.0
1,4.0,21.5,30.5,16.0
1,5.0,25.9,29.0,16.0
1,4.0,20.7,31.4,16.0
1,5.0,23.8,32.1,16.0
1,5.0,24.5,31.3,16.0
1,5.0,24.5,28.9,16.0
1,5.0,23.9,25.6,16.0
1,4.0,21.6,27.2,16.0
1,4.0,23.4,27.1,16.0
1,4.0,23.5,27.7,16.0
1,5.0,23.3,28.2,16.0
1,4.0,25.1,21.6,16.0
1,5.0,26.6,22.3,16.0
1,4.0,22.8,27.5,16.0
1,4.0,23.1,22.8,16.0
1,4.0,21.7,27.5,16.0
1,5.0,25.0,25.8,16.0
1,5.0,26.2,22.8,16.0
1,4.0,23.9,29.6,16.0
1,4.0,22.7,28.1,16.0
1,5.0,22.6,27.6,16.0
1,5.0,23.8,27.9,16.0
1,5.0,23.4,29.0,16.0
1,5.0,26.1,24.2,16.0
1,5.0,24.4,25.7,16.0
1,5.0,25.3,26.0,16.0
1,5.0,23.2,31.9,16.0
1,5.0,25.0,28.6,16.0
4,4.0,24.2,37.9,16.0
4,4.0,23.0,38.3,16.0
4,5.0,26.3,35.7,16.0
4,5.0,26.8,34.7,16.0
4,5.0,29.6,31.3,16.0
4,5.0,28.4,32.5,16.0
4,5.0,27.5,31.3,16.0
4,5.0,29.8,30.6,16.0
4,5.0,28.8,31.1,16.0
4,5.0,26.5,29.5,16.0
4,5.0,29.3,30.5,16.0
4,5.0,29.9,28.7,16.0
4,5.0,29.6,28.3,16.0
4,5.0,26.3,40.6,16.0
4,4.0,24.8,27.2,16.0
4,5.0,26.2,31.2,16.0
4,5.0,26.2,35.3,16.0
4,5.0,28.2,30.5,16.0
4,4.0,26.2,30.8,16.0
4,5.0,28.1,28.6,16.0
4,5.0,27.4,30.9,16.0
4,5.0,26.6,34.8,16.0
4,5.0,28.2,29.2,16.0
4,4.0,25.1,35.8,16.0
4,5.0,27.2,33.1,16.0
4,4.0,22.8,39.1,16.0
4,5.0,26.9,34.0,16.0
4,4.0,25.9,33.1,16.0
4,4.0,23.6,37.5,16.0
4,4.0,24.4,36.6,16.0
4,3.0,23.0,37.4,16.0
1,4.0,23.1,22.5,16.0
1,4.0,23.4,22.5,16.0
1,4.0,22.3,24.1,16.0
1,4.0,23.1,21.6,16.0
1,4.0,22.9,22.5,16.0
1,4.0,22.9,22.6,16.0
1,4.0,22.9,22.5,16.0
1,4.0,22.6,21.0,16.0
1,4.0,22.6,22.5,16.0
1,4.0,22.8,31.7,16.0
1,3.0,23.0,21.8,16.0
1,3.0,23.0,22.5,16.0
1,4.0,22.7,19.6,16.0
1,4.0,23.0,19.4,16.0
1,4.0,22.8,20.2,16.0
1,4.0,22.9,20.8,16.0
1,4.0,23.0,21.0,16.0
1,4.0,22.8,23.5,16.0
1,4.0,23.1,23.6,16.0
1,4.0,22.9,19.4,16.0
1,4.0,23.0,21.0,16.0
1,4.0,23.1,18.7,16.0
1,4.0,23.0,19.4,16.0
1,4.0,22.9,20.0,16.0
1,4.0,23.1,20.8,16.0
1,4.0,22.8,23.5,16.0
1,4.0,21.4,21.0,16.0
1,3.0,21.9,21.0,16.0
1,4.0,21.9,19.1,16.0
1,4.0,23.0,21.8,16.0
1,4.0,23.0,23.8,16.0
1,4.0,22.5,20.9,16.0
1,4.0,22.2,20.9,16.0
1,5.0,22.9,29.9,16.0
1,5.0,22.9,29.9,16.0
1,4.0,22.8,29.2,16.0
1,4.0,23.4,21.1,16.0
1,4.0,23.2,21.3,16.0
1,4.0,22.9,22.4,16.0
1,4.0,22.7,19.5,16.0
1,4.0,23.1,28.6,16.0
1,4.0,22.7,21.7,16.0
1,4.0,23.4,21.1,16.0
1,4.0,23.3,21.5,16.0
1,4.0,23.1,32.7,16.0
1,4.0,22.5,22.5,16.0
1,3.0,22.8,23.4,16.0
1,4.0,22.8,21.5,16.0
1,4.0,22.8,21.5,16.0
1,4.0,22.8,21.7,16.0
1,4.0,22.1,22.8,16.0
1,4.0,22.0,22.4,16.0
1,4.0,23.5,23.6,16.0
1,4.0,21.9,21.6,16.0
1,4.0,22.2,23.1,16.0
1,4.0,22.2,23.1,16.0
1,4.0,22.6,23.0,16.0
1,4.0,22.9,23.1,16.0
4,4.0,23.0,39.0,16.0
4,4.0,23.2,35.7,16.0
4,4.0,23.3,34.9,16.0
4,3.0,22.3,41.0,16.0
4,4.0,21.9,42.4,16.0
4,3.0,22.0,41.6,16.0
4,4.0,22.6,43.3,16.0
4,4.0,24.2,32.1,16.0
4,4.0,23.9,34.1,16.0
4,4.0,24.2,32.1,16.0
4,3.0,21.4,44.4,16.0
4,3.0,22.1,40.4,16.0
4,3.0,21.9,42.9,16.0
4,3.0,22.2,40.7,16.0
4,3.0,21.8,43.1,16.0
4,4.0,23.7,33.9,16.0
4,4.0,22.8,38.6,16.0
4,4.0,24.0,32.7,16.0
4,4.0,23.0,39.4,16.0
4,4.0,22.5,39.3,16.0
4,4.0,22.7,35.9,16.0
4,4.0,23.4,37.7,16.0
4,4.0,23.9,32.7,16.0
4,4.0,22.0,41.0,16.0
4,4.0,23.1,41.8,16.0
4,4.0,24.1,35.7,16.0
4,4.0,24.1,35.7,16.0
4,4.0,23.1,40.8,16.0
4,4.0,24.5,34.1,16.0
4,3.0,22.4,40.2,16.0
4,4.0,23.6,36.0,16.0
4,4.0,23.9,34.7,16.0
4,4.0,22.2,40.3,16.0
4,4.0,22.5,39.6,16.0
4,3.0,22.1,41.4,16.0
4,4.0,22.7,40.2,16.0
4,4.0,22.7,39.6,16.0
4,4.0,22.4,41.5,16.0
4,4.0,23.3,36.2,16.0
4,4.0,23.3,36.2,16.0
4,4.0,22.6,39.6,16.0
4,4.0,22.4,41.5,16.0
4,4.0,23.0,37.3,16.0
4,4.0,24.1,32.3,16.0
4,4.0,23.0,34.8,16.0
4,4.0,24.9,32.5,16.0
4,4.0,23.1,36.8,16.0
4,4.0,23.7,37.9,16.0
4,4.0,23.2,38.8,16.0
4,4.0,22.4,42.4,16.0
4,4.0,24.2,33.9,16.0
4,4.0,23.4,37.1,16.0
4,4.0,23.2,37.7,16.0
4,4.0,23.2,38.8,16.0
4,4.0,22.6,39.4,16.0
4,4.0,22.3,42.4,16.0
4,4.0,23.4,37.3,16.0
4,4.0,22.6,42.0,16.0
4,4.0,24.5,32.6,16.0
4,4.0,24.5,34.0,16.0
4,4.0,24.0,37.2,16.0
4,3.0,22.5,37.3,16.0
4,4.0,22.1,41.3,16.0
4,2.0,22.4,39.8,16.0
4,3.0,23.1,38.1,16.0
4,2.0,21.7,46.8,16.0
4,3.0,22.1,41.8,16.0
4,4.0,21.5,45.0,16.0
4,3.0,22.8,38.2,16.0
4,3.0,23.4,39.2,16.0
4,3.0,23.4,39.2,16.0
4,3.0,24.6,31.8,16.0
1,4.0,21.1,29.7,16.0
1,4.0,24.2,36.3,16.0
1,4.0,24.3,35.0,16.0
1,4.0,22.7,28.5,16.0
1,4.0,22.7,28.5,16.0
1,4.0,24.5,33.9,16.0
1,4.0,22.9,29.1,16.0
1,4.0,23.3,33.5,16.0
1,4.0,22.9,29.1,16.0
1,4.0,23.4,31.0,16.0
1,5.0,24.4,25.0,16.0
1,5.0,26.0,27.1,16.0
1,4.0,24.7,26.0,16.0
1,4.0,24.0,28.1,16.0
1,4.0,23.4,30.8,16.0
1,4.0,21.8,29.8,16.0
1,4.0,23.8,27.0,16.0
1,4.0,24.2,27.0,16.0
1,4.0,24.2,27.0,16.0
1,4.0,22.4,26.2,16.0
1,5.0,24.6,31.1,16.0
1,4.0,23.7,29.6,16.0
1,4.0,24.3,29.3,16.0
1,4.0,23.8,30.3,16.0
1,4.0,23.6,30.3,16.0
1,4.0,23.9,30.2,16.0
1,4.0,23.8,30.3,16.0
1,4.0,23.6,27.1,16.0
1,4.0,23.6,30.3,16.0
1,4.0,24.0,34.6,16.0
1,4.0,23.9,28.7,16.0
1,4.0,23.7,30.8,16.0
1,4.0,24.4,26.5,16.0
1,4.0,23.6,21.7,16.0
1,4.0,23.7,33.8,16.0
1,4.0,23.3,26.6,16.0
1,4.0,23.3,27.5,16.0
1,4.0,23.5,27.9,16.0
1,4.0,23.4,28.9,16.0
1,4.0,23.3,31.3,16.0
1,4.0,23.8,36.5,16.0
1,4.0,23.4,28.9,16.0
1,4.0,24.8,30.9,16.0
1,3.0,22.2,31.7,16.0
1,4.0,23.3,29.6,16.0
1,5.0,24.6,24.3,16.0
4,4.0,23.9,40.3,16.0
4,4.0,24.7,42.0,16.0
4,4.0,23.7,36.8,16.0
4,4.0,23.6,40.8,16.0
4,4.0,24.5,36.8,16.0
4,4.0,23.1,41.8,16.0
4,4.0,23.9,40.3,16.0
4,4.0,23.4,40.8,16.0
4,4.0,23.8,40.1,16.0
4,4.0,23.6,39.7,16.0
4,4.0,23.7,38.8,16.0
4,4.0,23.5,37.6,16.0
4,4.0,23.8,40.5,16.0
4,4.0,23.7,45.0,16.0
4,4.0,23.6,39.7,16.0
4,4.0,24.1,37.6,16.0
4,4.0,24.3,47.3,16.0
4,4.0,24.1,37.6,16.0
4,4.0,23.9,38.9,16.0
4,4.0,23.4,42.5,16.0
4,4.0,23.7,44.0,16.0
4,4.0,24.0,44.4,16.0
4,4.0,23.1,39.3,16.0
4,4.0,24.4,43.3,16.0
4,4.0,23.9,44.0,16.0
4,4.0,24.2,42.3,16.0
4,3.0,23.2,41.8,16.0
4,4.0,24.0,41.7,16.0
4,4.0,24.7,37.3,16.0
4,4.0,24.5,40.8,16.0
4,4.0,24.0,43.7,16.0
4,4.0,24.2,36.6,16.0
4,4.0,24.9,41.0,16.0
4,4.0,22.7,40.7,16.0
4,4.0,23.9,36.1,16.0
4,5.0,27.1,36.5,16.0
4,4.0,24.5,42.6,16.0
4,5.0,26.2,40.8,16.0
4,5.0,27.2,34.5,16.0
4,5.0,27.2,31.7,16.0
4,5.0,27.2,31.7,16.0
4,5.0,26.6,35.9,16.0
4,5.0,27.2,31.7,16.0
4,5.0,27.8,32.8,16.0
4,4.0,23.7,36.1,16.0
4,4.0,25.3,33.7,16.0
4,4.0,25.3,41.6,16.0
4,4.0,25.2,53.1,16.0
4,5.0,26.5,53.3,16.0
4,4.0,25.5,44.6,16.0
4,5.0,24.4,34.1,16.0
4,5.0,26.0,38.5,16.0
4,4.0,24.5,39.1,16.0
4,4.0,24.6,39.1,16.0
4,4.0,24.1,41.4,16.0
4,4.0,24.8,41.9,16.0
4,4.0,24.7,38.1,16.0
4,4.0,25.1,38.3,16.0
1,4.0,22.5,33.0,16.0
1,4.0,23.7,30.2,16.0
1,4.0,23.7,32.4,16.0
1,4.0,23.4,30.2,16.0
1,4.0,23.9,26.5,16.0
1,4.0,23.4,28.1,16.0
1,4.0,22.7,24.5,16.0
1,5.0,23.7,32.5,16.0
1,4.0,22.4,27.5,16.0
1,4.0,23.7,32.5,16.0
1,4.0,23.7,34.0,16.0
1,4.0,22.4,27.4,16.0
1,4.0,21.8,38.2,16.0
1,4.0,22.4,20.8,16.0
1,4.0,23.4,27.3,16.0
1,4.0,22.1,35.1,16.0
1,4.0,22.0,37.8,16.0
1,4.0,21.9,26.7,16.0
1,4.0,22.6,21.5,16.0
1,4.0,24.3,25.1,16.0
1,4.0,24.0,26.8,16.0
1,5.0,23.6,25.1,16.0
1,4.0,24.4,25.2,16.0
1,4.0,24.0,26.8,16.0
1,4.0,24.0,28.9,16.0
1,4.0,23.4,32.4,16.0
1,4.0,23.3,30.2,16.0
1,5.0,23.9,26.6,16.0
1,5.0,23.8,30.4,16.0
1,5.0,23.6,25.1,16.0
1,4.0,23.9,26.6,16.0
1,4.0,24.4,25.2,16.0
1,4.0,23.8,30.4,16.0
1,4.0,23.3,26.7,16.0
1,4.0,23.2,32.8,16.0
1,4.0,23.9,27.2,16.0
1,5.0,23.9,29.6,16.0
1,4.0,23.5,28.3,16.0
1,4.0,23.6,30.3,16.0
1,4.0,23.3,30.2,16.0
1,4.0,23.4,32.4,16.0
1,4.0,23.7,29.7,16.0
1,4.0,23.2,32.8,16.0
1,4.0,24.1,27.1,16.0
1,4.0,23.5,21.7,16.0
1,4.0,22.6,26.9,16.0
1,4.0,23.5,30.8,16.0
1,4.0,22.9,33.2,16.0
1,4.0,23.4,33.1,16.0
1,5.0,23.5,25.4,16.0
1,4.0,22.6,37.0,16.0
1,4.0,23.9,29.4,16.0
1,4.0,23.0,30.1,16.0
1,4.0,21.2,41.4,16.0
1,4.0,21.7,40.8,16.0
1,4.0,21.2,32.3,16.0
1,4.0,21.1,39.1,16.0
1,4.0,21.7,33.9,16.0
1,4.0,21.8,24.4,16.0
1,4.0,21.6,33.2,16.0
1,4.0,21.4,38.1,16.0
1,4.0,21.9,35.8,16.0
1,3.0,20.7,27.7,16.0
1,3.0,21.8,24.3,16.0
1,3.0,22.2,30.8,16.0
1,4.0,22.9,27.3,16.0
1,4.0,22.8,32.2,16.0
1,4.0,22.6,29.9,16.0
1,4.0,22.5,30.5,16.0
1,4.0,23.0,27.3,16.0
1,4.0,22.8,28.3,16.0
1,4.0,22.9,30.6,16.0
1,4.0,23.1,23.4,16.0
1,4.0,23.3,30.0,16.0
1,4.0,23.5,26.8,16.0
1,4.0,23.5,26.8,16.0
1,3.0,22.8,31.7,16.0
1,4.0,23.1,26.7,16.0
1,4.0,23.1,23.4,16.0
1,4.0,23.0,24.2,16.0
1,4.0,24.6,27.8,16.0
1,3.0,23.8,28.5,16.0
4,3.0,21.3,48.1,16.0
4,4.0,23.4,51.6,16.0
4,4.0,23.1,44.4,16.0
4,4.0,24.5,53.5,16.0
4,4.0,23.4,48.1,16.0
4,4.0,22.6,45.3,16.0
4,4.0,24.6,51.5,16.0
4,4.0,22.1,51.1,16.0
4,4.0,24.1,51.8,16.0
4,4.0,24.1,82.0,16.0
4,4.0,23.9,86.6,16.0
4,3.0,20.1,50.9,16.0
4,4.0,22.1,57.5,16.0
4,4.0,24.1,52.8,16.0
4,4.0,23.5,51.9,16.0
4,3.0,20.6,50.7,16.0
4,5.0,24.0,59.0,16.0
4,4.0,21.7,46.1,16.0
4,4.0,23.1,55.6,16.0
4,3.0,22.6,53.1,16.0
4,3.0,20.8,51.4,16.0
4,4.0,21.8,51.8,16.0
4,4.0,22.5,44.6,16.0
4,4.0,24.3,53.5,16.0
4,4.0,23.9,55.2,16.0
4,4.0,22.7,42.8,16.0
4,4.0,23.3,53.8,16.0
4,3.0,23.3,53.8,16.0
4,4.0,24.7,54.1,16.0
4,4.0,24.3,52.8,16.0
4,4.0,24.6,51.4,16.0
4,4.0,24.7,54.1,16.0
4,4.0,23.7,49.7,16.0
4,4.0,23.7,52.4,16.0
4,4.0,22.7,54.8,16.0
4,5.0,25.1,54.2,16.0
4,3.0,23.4,42.3,16.0
4,4.0,23.6,36.9,16.0
4,4.0,23.9,42.0,16.0
4,4.0,24.3,46.7,16.0
4,4.0,24.1,37.3,16.0
4,4.0,23.3,34.5,16.0
4,4.0,24.4,44.4,16.0
4,4.0,23.6,36.9,16.0
4,4.0,24.0,42.7,16.0
4,4.0,24.8,48.2,16.0
4,4.0,22.3,43.4,16.0
4,4.0,24.2,38.0,16.0
4,4.0,25.0,48.4,16.0
4,4.0,25.1,48.4,16.0
4,4.0,25.2,46.3,16.0
4,4.0,25.1,46.7,16.0
4,4.0,24.9,46.3,16.0
4,4.0,25.1,46.3,16.0
4,3.0,25.7,49.8,16.0
4,4.0,23.6,41.4,16.0
4,4.0,25.6,46.8,16.0
4,4.0,23.6,42.2,16.0
4,3.0,21.5,45.6,16.0
4,4.0,23.6,50.1,16.0
4,3.0,21.7,45.6,16.0
4,4.0,24.6,51.0,16.0
4,4.0,24.3,49.2,16.0
4,4.0,23.1,51.3,16.0
4,4.0,23.6,54.5,16.0
4,4.0,23.1,46.5,16.0
1,4.0,23.6,26.5,16.0
1,4.0,24.4,28.2,16.0
1,4.0,23.7,27.0,16.0
1,4.0,23.9,24.5,16.0
1,4.0,22.8,24.2,16.0
1,4.0,24.2,19.6,16.0
1,4.0,24.0,19.6,16.0
1,4.0,21.8,24.1,16.0
1,4.0,21.0,27.5,16.0
1,4.0,22.5,22.7,16.0
1,4.0,22.2,24.8,16.0
1,4.0,23.7,19.6,16.0
1,4.0,21.8,29.8,16.0
1,4.0,24.2,19.6,16.0
1,4.0,23.7,26.2,16.0
1,4.0,22.8,30.2,16.0
1,4.0,23.1,26.9,16.0
1,4.0,23.5,32.0,16.0
1,4.0,22.9,22.4,16.0
1,4.0,22.7,24.4,16.0
1,4.0,22.6,27.4,16.0
1,4.0,23.1,24.4,16.0
1,4.0,23.0,23.6,16.0
1,4.0,22.5,30.5,16.0
1,4.0,23.4,23.4,16.0
1,4.0,23.3,25.3,16.0
1,3.0,22.3,32.6,16.0
1,4.0,22.4,30.4,16.0
1,4.0,24.3,29.8,16.0
1,4.0,23.7,27.3,16.0
1,4.0,24.8,25.4,16.0
1,4.0,22.3,32.6,16.0
1,4.0,23.3,28.9,16.0
1,4.0,24.2,29.1,16.0
1,4.0,23.7,28.2,16.0
1,4.0,23.9,27.1,16.0
1,4.0,24.2,23.7,16.0
1,4.0,24.2,24.6,16.0
1,4.0,23.9,21.2,16.0
1,4.0,23.9,21.2,16.0
1,4.0,22.4,23.8,16.0
1,4.0,22.8,26.8,16.0
1,4.0,22.4,29.6,16.0
1,4.0,23.5,24.2,16.0
1,4.0,24.2,23.7,16.0
1,4.0,23.5,21.5,16.0
1,4.0,24.1,22.2,16.0
1,4.0,23.2,25.5,16.0
1,4.0,24.8,25.5,16.0
1,5.0,25.0,20.8,16.0
1,4.0,24.8,25.5,16.0
1,4.0,23.7,29.2,16.0
1,4.0,23.2,29.2,16.0
1,4.0,23.7,29.2,16.0
1,4.0,23.0,25.4,16.0
1,4.0,24.9,24.6,16.0
1,5.0,23.8,21.7,16.0
1,4.0,23.4,31.2,16.0
1,5.0,24.9,24.9,16.0
1,5.0,24.5,25.3,16.0
1,4.0,23.8,26.4,16.0
1,4.0,24.9,24.1,16.0
1,4.0,23.1,27.1,16.0
1,4.0,23.7,27.0,16.0
1,4.0,25.2,18.7,16.0
1,4.0,24.8,24.8,16.0
1,3.0,21.8,33.4,16.0
1,4.0,23.4,26.7,16.0
1,4.0,24.5,26.7,16.0
1,4.0,24.9,25.7,16.0
1,4.0,23.7,26.1,16.0
1,4.0,24.5,26.7,16.0
1,4.0,23.8,28.8,16.0
1,4.0,23.6,28.5,16.0
1,4.0,23.5,28.6,16.0
1,4.0,23.9,25.1,16.0
1,5.0,24.4,23.0,16.0
1,5.0,25.1,24.7,16.0
1,5.0,24.3,25.6,16.0
1,4.0,23.3,23.8,16.0
1,5.0,25.1,24.7,16.0
1,5.0,23.8,25.3,16.0
1,4.0,24.7,25.1,16.0
1,4.0,23.9,29.3,16.0
1,4.0,23.8,28.8,16.0
1,4.0,23.8,28.2,16.0
1,4.0,24.6,25.6,16.0
1,4.0,24.4,24.9,16.0
1,4.0,23.6,28.3,16.0
1,4.0,24.3,24.1,16.0
1,5.0,24.2,62.9,16.0
1,5.0,25.0,29.9,16.0
1,4.0,23.9,26.1,16.0
1,4.0,23.9,24.0,16.0
1,4.0,23.0,26.1,16.0
1,4.0,23.8,27.9,16.0
1,4.0,23.6,24.7,16.0
1,4.0,23.7,25.1,16.0
1,4.0,24.5,26.7,16.0
1,4.0,24.7,22.9,16.0
1,4.0,24.3,26.6,16.0
1,4.0,25.0,24.7,16.0
1,4.0,24.8,21.0,16.0
4,5.0,28.3,21.0,16.0
4,4.0,24.6,35.2,16.0
4,4.0,24.7,30.1,16.0
4,4.0,24.7,30.1,16.0
4,5.0,28.3,29.2,16.0
4,5.0,28.2,30.7,16.0
4,5.0,27.0,29.6,16.0
4,4.0,25.2,32.9,16.0
4,4.0,25.3,29.7,16.0
4,5.0,27.5,35.3,16.0
4,4.0,26.4,37.0,16.0
4,4.0,24.1,41.2,16.0
4,5.0,27.3,36.9,16.0
4,4.0,24.8,37.8,16.0
4,5.0,28.1,22.8,16.0
4,5.0,27.5,35.3,16.0
4,4.0,24.8,42.9,16.0
4,4.0,25.1,33.0,16.0
4,5.0,27.8,32.4,16.0
4,4.0,25.4,40.8,16.0
4,4.0,28.0,29.9,16.0
4,4.0,24.8,33.4,16.0
4,4.0,25.5,31.5,16.0
4,4.0,24.9,32.5,16.0
4,4.0,25.2,30.3,16.0
4,4.0,24.5,41.7,16.0
4,5.0,27.4,26.3,16.0
4,4.0,24.7,35.1,16.0
4,4.0,24.1,34.7,16.0
4,4.0,23.1,39.4,16.0
4,4.0,24.8,34.3,16.0
4,4.0,24.5,34.3,16.0
4,4.0,25.6,33.3,16.0
4,3.0,21.7,40.5,16.0
4,3.0,20.7,52.0,16.0
4,4.0,23.6,36.9,16.0
4,4.0,23.4,38.3,16.0
4,4.0,23.6,36.7,16.0
4,4.0,23.7,36.3,16.0
4,4.0,23.4,36.7,16.0
4,4.0,24.0,34.6,16.0
4,4.0,23.6,34.8,16.0
4,4.0,22.8,35.9,16.0
4,4.0,23.6,34.9,16.0
4,4.0,23.8,34.5,16.0
4,5.0,27.3,24.0,16.0
4,4.0,24.4,34.6,16.0
4,4.0,25.1,35.1,16.0
1,4.0,23.3,28.3,16.0
1,4.0,23.3,26.0,16.0
1,4.0,23.3,29.3,16.0
1,5.0,23.3,28.3,16.0
