Season,Thermal preference,Thermal comfort,Air temperature,Relative humidity,Outdoor air temperature
4,0,6.0,26.4,39.7,18.5
4,0,6.0,26.4,39.6,18.5
4,0,6.0,26.3,39.9,18.5
4,0,6.0,26.3,40.7,18.5
4,1,5.0,26.3,40.0,18.5
4,1,6.0,26.2,39.8,18.5
4,0,6.0,26.4,39.5,18.5
4,0,6.0,25.1,42.8,18.5
4,0,6.0,25.2,43.4,18.5
4,0,6.0,25.3,42.0,18.5
4,0,4.0,27.0,40.4,18.5
4,0,4.0,26.5,39.9,18.5
4,0,6.0,26.3,41.8,18.5
4,0,6.0,25.1,48.0,18.5
4,0,6.0,25.2,46.7,18.5
4,1,6.0,25.2,46.8,18.5
4,0,6.0,25.0,52.3,18.5
4,0,6.0,25.1,50.8,18.5
4,1,6.0,25.1,51.9,18.5
4,1,6.0,25.3,50.5,18.5
4,0,6.0,25.4,52.6,18.5
4,1,6.0,25.3,52.9,18.5
4,0,6.0,25.6,53.8,18.5
4,1,6.0,25.6,53.0,18.5
4,1,6.0,25.5,54.5,18.5
4,1,6.0,25.2,55.4,18.5
4,1,6.0,25.6,53.1,18.5
4,0,6.0,24.6,59.2,18.5
4,0,6.0,24.5,59.8,18.5
4,1,6.0,24.2,60.7,18.5
4,1,5.0,24.2,60.9,18.5
4,0,6.0,24.7,59.4,18.5
4,0,6.0,25.1,57.8,18.5
4,1,5.0,25.2,58.3,18.5
4,1,5.0,25.2,58.3,18.5
4,1,6.0,24.9,61.2,18.5
4,0,5.0,24.0,63.2,18.5
4,0,6.0,24.2,63.5,18.5
4,1,5.0,25.1,59.3,18.5
4,0,6.0,25.2,57.0,18.5
4,0,6.0,24.8,57.6,18.5
4,0,6.0,23.4,60.1,18.5
4,0,5.0,23.0,60.7,18.5
4,0,6.0,23.0,61.0,18.5
4,0,5.0,23.0,61.9,18.5
4,0,5.0,23.1,56.7,18.5
4,0,6.0,23.1,51.8,18.5
4,0,5.0,22.8,51.6,18.5
4,0,5.0,22.3,52.2,18.5
4,0,6.0,21.6,52.8,18.5
4,1,6.0,21.0,55.9,18.5
4,0,6.0,20.7,57.5,18.5
4,0,6.0,22.4,56.6,18.5
4,1,6.0,22.7,55.7,18.5
4,1,6.0,22.8,56.0,18.5
4,1,6.0,23.0,54.9,18.5
4,0,6.0,24.9,45.9,18.5
4,0,6.0,25.0,45.2,18.5
4,0,6.0,25.1,45.3,18.5
4,0,6.0,24.7,45.4,18.5
4,0,6.0,24.5,46.6,18.5
4,0,5.0,24.6,46.5,18.5
4,0,6.0,24.1,48.3,18.5
4,1,6.0,24.3,46.7,18.5
4,0,6.0,24.2,40.2,18.5
4,0,4.0,24.3,41.0,18.5
4,0,5.0,24.5,41.3,18.5
4,0,6.0,25.0,41.9,18.5
4,0,6.0,25.0,41.7,18.5
4,0,6.0,23.5,43.4,18.5
4,0,6.0,23.4,43.2,18.5
4,0,6.0,23.8,41.1,18.5
4,0,5.0,24.9,46.8,18.5
4,0,6.0,25.1,46.7,18.5
4,0,6.0,25.3,46.7,18.5
4,1,6.0,25.6,45.0,18.5
4,1,5.0,25.7,45.0,18.5
4,1,5.0,25.8,44.6,18.5
4,1,5.0,26.0,44.2,18.5
4,1,4.0,26.0,44.2,18.5
4,-1,3.0,26.0,44.2,18.5
4,0,6.0,27.2,41.2,18.5
4,0,6.0,26.5,42.5,18.5
4,0,6.0,26.1,43.5,18.5
4,1,3.0,27.5,41.7,18.5
4,1,6.0,27.7,41.8,18.5
4,1,6.0,27.6,41.7,18.5
4,0,6.0,27.2,43.9,18.5
4,0,6.0,27.3,44.8,18.5
4,0,6.0,27.4,45.0,18.5
4,0,6.0,24.5,54.8,18.5
4,1,6.0,23.6,56.9,18.5
4,0,6.0,23.8,56.9,18.5
4,-1,5.0,23.5,57.7,18.5
4,0,6.0,24.0,57.6,18.5
4,0,6.0,26.5,54.5,18.5
4,0,6.0,26.6,53.4,18.5
4,0,6.0,24.9,58.2,18.5
4,0,6.0,25.4,56.7,18.5
4,1,3.0,26.3,55.2,18.5
4,0,5.0,25.1,59.0,18.5
4,0,6.0,24.4,61.6,18.5
4,0,6.0,24.1,62.6,18.5
4,0,6.0,26.5,54.4,18.5
4,0,6.0,25.9,57.6,18.5
4,0,5.0,25.7,57.2,18.5
4,0,6.0,25.3,53.5,18.5
4,0,6.0,25.0,54.8,18.5
4,0,5.0,24.9,55.9,18.5
4,0,6.0,25.4,53.6,18.5
4,0,6.0,25.4,52.3,18.5
4,0,6.0,25.2,51.4,18.5
4,0,6.0,25.2,50.6,18.5
4,1,6.0,25.0,45.2,18.5
4,1,3.0,23.1,46.8,18.5
4,0,6.0,23.3,46.4,18.5
4,1,6.0,23.5,46.5,18.5
4,0,6.0,23.6,46.8,18.5
4,0,2.0,23.5,47.5,18.5
4,0,6.0,22.8,41.9,18.5
4,0,6.0,23.1,42.7,18.5
4,0,6.0,22.4,45.4,18.5
4,0,6.0,22.0,46.0,18.5
4,0,6.0,21.8,45.6,18.5
4,1,6.0,22.4,48.1,18.5
4,0,6.0,23.4,45.1,18.5
4,0,6.0,23.7,44.0,18.5
4,0,6.0,24.0,43.0,18.5
4,0,5.0,24.1,42.1,18.5
4,0,6.0,24.2,41.2,18.5
4,0,6.0,23.0,41.4,18.5
4,1,6.0,23.6,45.1,18.5
4,1,6.0,24.8,37.0,18.5
4,0,6.0,25.5,37.1,18.5
4,0,6.0,26.0,35.8,18.5
4,1,6.0,26.1,34.9,18.5
4,0,4.0,26.2,34.9,18.5
4,1,6.0,26.7,34.2,18.5
4,1,5.0,26.6,36.7,18.5
4,1,6.0,27.7,32.8,18.5
4,0,6.0,27.3,34.7,18.5
4,0,6.0,26.3,37.5,18.5
4,1,6.0,25.3,39.7,18.5
4,0,6.0,24.7,43.2,18.5
4,1,3.0,25.0,43.7,18.5
4,1,6.0,26.0,40.1,18.5
4,-1,5.0,25.6,40.5,18.5
4,0,6.0,25.0,42.0,18.5
4,0,4.0,24.5,43.7,18.5
4,1,6.0,25.8,52.1,18.5
4,1,6.0,25.5,51.5,18.5
4,1,5.0,25.6,52.3,18.5
4,0,6.0,25.6,53.1,18.5
4,1,6.0,25.9,53.5,18.5
4,1,6.0,25.9,52.7,18.5
4,0,6.0,25.9,53.1,18.5
4,1,6.0,25.8,52.8,18.5
4,1,6.0,25.5,53.3,18.5
4,0,5.0,24.5,54.5,18.5
4,1,6.0,24.8,55.1,18.5
4,1,6.0,24.7,53.1,18.5
4,0,6.0,24.9,53.0,18.5
4,1,6.0,25.0,52.7,18.5
4,1,6.0,25.2,50.8,18.5
4,0,6.0,26.8,48.8,18.5
4,1,5.0,26.6,48.2,18.5
4,1,6.0,27.0,46.6,18.5
4,1,5.0,27.3,47.0,18.5
4,1,6.0,27.5,45.7,18.5
4,0,4.0,27.7,45.0,18.5
4,1,5.0,27.6,45.0,18.5
4,1,3.0,27.4,46.4,18.5
4,1,3.0,27.4,46.4,18.5
4,1,6.0,27.5,46.3,18.5
4,1,5.0,26.8,51.0,18.5
4,1,4.0,25.9,51.4,18.5
4,0,5.0,25.7,52.5,18.5
4,1,5.0,25.4,25.7,18.5
4,1,5.0,25.4,52.4,18.5
4,0,6.0,25.5,53.0,18.5
4,1,5.0,25.6,51.9,18.5
4,1,4.0,25.5,52.3,18.5
4,0,5.0,25.6,51.4,18.5
4,1,5.0,25.5,52.7,18.5
4,0,6.0,25.5,53.1,18.5
4,0,6.0,25.6,52.1,18.5
4,0,6.0,25.5,52.5,18.5
4,1,6.0,25.6,52.1,18.5
4,1,6.0,25.5,52.1,18.5
4,0,6.0,26.4,50.6,18.5
4,0,6.0,25.8,52.8,18.5
4,1,5.0,26.0,54.1,18.5
4,0,6.0,26.0,53.9,18.5
4,0,6.0,26.0,52.5,18.5
4,0,6.0,26.1,51.6,18.5
4,0,6.0,26.1,52.5,18.5
4,0,6.0,26.1,51.4,18.5
4,0,6.0,25.9,51.8,18.5
4,1,6.0,26.0,52.4,18.5
4,0,6.0,26.0,52.8,18.5
4,1,6.0,26.2,53.1,18.5
4,0,5.0,26.3,53.3,18.5
4,1,5.0,25.9,52.9,18.5
4,0,6.0,26.1,53.1,18.5
4,0,6.0,27.1,47.3,18.5
4,1,4.0,27.5,47.0,18.5
4,1,5.0,27.9,45.2,18.5
4,0,6.0,27.6,39.6,18.5
4,0,6.0,27.8,44.0,18.5
4,1,4.0,28.1,41.4,18.5
4,0,6.0,28.3,44.1,18.5
4,0,5.0,28.0,45.0,18.5
4,1,4.0,27.9,45.5,18.5
4,0,3.0,26.4,44.0,18.5
4,1,3.0,26.6,44.7,18.5
4,1,4.0,26.5,44.8,18.5
4,0,5.0,26.7,44.5,18.5
4,1,5.0,25.8,46.1,18.5
4,1,5.0,25.9,45.0,18.5
4,1,5.0,26.1,45.4,18.5
4,1,5.0,25.6,46.3,18.5
4,-1,5.0,26.5,45.0,18.5
4,0,6.0,26.4,44.5,18.5
4,0,6.0,26.5,44.8,18.5
4,0,6.0,26.3,44.5,18.5
4,0,6.0,24.6,46.5,18.5
4,1,6.0,25.5,44.5,18.5
4,0,5.0,25.3,44.8,18.5
4,1,6.0,25.3,44.0,18.5
4,0,6.0,25.3,44.4,18.5
4,0,4.0,25.3,44.7,18.5
4,0,6.0,25.3,44.6,18.5
4,1,6.0,25.2,43.8,18.5
4,0,6.0,25.1,44.0,18.5
4,0,6.0,25.1,44.1,18.5
4,0,6.0,25.0,44.3,18.5
4,0,6.0,24.5,44.5,18.5
4,0,6.0,25.0,42.5,18.5
4,0,6.0,24.9,43.3,18.5
4,0,6.0,25.0,43.4,18.5
4,0,5.0,26.1,44.0,18.5
4,0,5.0,26.1,44.2,18.5
4,0,6.0,26.0,44.9,18.5
4,0,6.0,25.8,42.5,18.5
4,0,6.0,25.5,43.2,18.5
4,1,6.0,25.9,42.6,18.5
4,1,6.0,25.5,43.3,18.5
4,0,6.0,25.2,43.9,18.5
4,0,5.0,25.6,44.3,18.5
4,0,6.0,25.5,44.5,18.5
4,0,6.0,25.5,44.6,18.5
4,1,4.0,25.7,45.3,18.5
4,1,5.0,26.5,38.7,18.5
4,-1,5.0,25.8,53.3,18.5
4,0,6.0,25.3,45.1,18.5
4,1,6.0,24.9,45.5,18.5
4,0,6.0,24.5,46.7,18.5
4,0,6.0,24.4,46.9,18.5
4,0,6.0,24.2,47.9,18.5
4,0,6.0,23.9,50.0,18.5
4,0,5.0,24.1,49.1,18.5
4,0,4.0,24.3,48.1,18.5
4,1,5.0,24.3,48.1,18.5
4,0,5.0,24.2,47.9,18.5
4,0,6.0,24.1,48.3,18.5
4,0,5.0,24.2,48.5,18.5
4,0,5.0,25.2,46.3,18.5
4,0,6.0,25.3,46.5,18.5
4,1,5.0,25.7,45.4,18.5
4,0,6.0,25.7,44.6,18.5
4,1,5.0,25.7,43.9,18.5
4,1,5.0,25.7,43.6,18.5
4,0,5.0,25.8,42.9,18.5
4,0,4.0,25.4,42.7,18.5
4,0,6.0,25.3,42.2,18.5
4,0,6.0,25.3,41.8,18.5
4,0,5.0,25.3,42.3,18.5
4,0,5.0,25.4,42.4,18.5
4,0,6.0,25.1,41.4,18.5
4,0,5.0,25.5,43.5,18.5
4,0,6.0,25.4,43.4,18.5
4,0,5.0,25.3,43.5,18.5
4,0,5.0,25.3,43.5,18.5
4,0,5.0,25.3,42.6,18.5
4,0,6.0,25.3,42.0,18.5
4,0,5.0,25.2,41.9,18.5
4,1,5.0,25.3,42.1,18.5
4,0,5.0,25.3,41.9,18.5
4,1,6.0,26.0,40.9,18.5
4,0,6.0,26.4,41.0,18.5
4,0,6.0,26.7,39.7,18.5
4,1,5.0,26.5,38.7,18.5
4,0,6.0,25.2,43.7,18.5
4,0,6.0,25.0,45.9,18.5
4,0,6.0,24.9,45.7,18.5
4,0,6.0,24.9,46.8,18.5
4,0,6.0,25.9,46.5,18.5
4,0,6.0,26.0,47.9,18.5
4,0,6.0,25.6,45.1,18.5
4,0,6.0,25.2,49.0,18.5
4,0,6.0,25.5,48.3,18.5
4,0,6.0,25.3,46.9,18.5
4,0,6.0,25.2,47.8,18.5
4,0,6.0,25.2,48.2,18.5
4,0,6.0,25.1,47.2,18.5
4,0,6.0,26.0,46.7,18.5
4,0,6.0,26.7,42.3,18.5
4,0,6.0,27.6,40.3,18.5
4,0,6.0,26.7,42.6,18.5
4,0,6.0,26.9,40.4,18.5
4,1,6.0,26.5,41.0,18.5
4,0,6.0,27.1,40.4,18.5
4,0,6.0,27.1,39.4,18.5
4,0,6.0,25.2,41.0,18.5
4,1,6.0,26.5,41.4,18.5
4,0,6.0,25.5,42.7,18.5
4,0,6.0,25.3,43.6,18.5
4,0,6.0,25.3,44.0,18.5
4,0,6.0,25.1,46.0,18.5
4,0,6.0,25.1,45.4,18.5
4,1,6.0,24.8,49.5,18.5
4,0,6.0,25.2,47.9,18.5
4,1,4.0,25.2,48.1,18.5
4,0,6.0,24.6,49.4,18.5
4,0,6.0,24.4,48.3,18.5
4,0,6.0,24.9,47.5,18.5
4,0,6.0,24.8,50.8,18.5
4,0,6.0,25.1,54.2,18.5
4,1,6.0,27.3,36.0,18.5
4,1,6.0,27.6,34.3,18.5
4,1,6.0,27.6,34.4,18.5
4,1,6.0,27.5,34.1,18.5
4,1,6.0,27.7,33.8,18.5
4,1,3.0,27.6,36.4,18.5
4,0,5.0,27.5,36.6,18.5
4,0,6.0,27.5,35.8,18.5
4,0,6.0,27.5,34.9,18.5
4,0,5.0,27.5,34.9,18.5
4,1,6.0,27.6,33.3,18.5
4,1,6.0,27.6,34.6,18.5
4,1,6.0,27.7,33.6,18.5
4,1,6.0,27.8,35.7,18.5
4,1,5.0,27.5,31.6,18.5
4,0,6.0,27.2,33.6,18.5
4,1,5.0,27.7,33.1,18.5
4,1,6.0,27.8,32.2,18.5
4,0,6.0,27.8,32.6,18.5
4,0,5.0,27.9,32.0,18.5
4,0,6.0,27.9,32.2,18.5
4,1,6.0,27.9,32.8,18.5
4,1,6.0,27.8,30.7,18.5
4,0,5.0,28.0,31.0,18.5
4,1,5.0,27.7,32.2,18.5
4,1,5.0,27.9,32.3,18.5
4,1,6.0,27.9,31.9,18.5
4,0,5.0,27.9,31.5,18.5
4,1,4.0,27.8,31.0,18.5
4,1,4.0,27.7,30.3,18.5
4,0,6.0,27.0,30.6,18.5
4,1,6.0,26.8,30.2,18.5
4,0,6.0,26.6,30.9,18.5
4,0,6.0,26.9,31.7,18.5
4,0,6.0,27.0,30.0,18.5
4,1,4.0,27.0,31.7,18.5
4,1,6.0,27.0,31.5,18.5
4,1,6.0,27.2,31.8,18.5
4,1,4.0,27.5,31.7,18.5
4,0,5.0,27.4,30.1,18.5
4,1,4.0,27.6,31.8,18.5
4,0,6.0,27.7,30.7,18.5
4,1,5.0,27.7,30.5,18.5
4,0,6.0,27.3,31.0,18.5
4,0,6.0,27.1,28.9,18.5
4,0,6.0,27.3,31.2,18.5
4,0,6.0,27.4,29.5,18.5
4,1,4.0,29.0,31.8,18.5
4,1,5.0,28.0,31.4,18.5
4,0,5.0,28.1,27.4,18.5
4,0,6.0,28.0,27.7,18.5
4,1,4.0,28.5,32.0,18.5
4,1,5.0,28.3,31.7,18.5
4,0,6.0,28.1,28.8,18.5
4,0,6.0,28.1,30.1,18.5
4,0,6.0,28.1,30.2,18.5
4,0,6.0,28.8,30.5,18.5
4,1,6.0,25.7,40.0,18.5
4,0,6.0,25.9,37.9,18.5
4,1,6.0,26.0,39.4,18.5
4,1,6.0,26.1,39.3,18.5
4,1,6.0,26.1,40.7,18.5
4,1,6.0,26.0,42.3,18.5
4,1,6.0,27.2,34.6,18.5
4,0,6.0,26.8,32.6,18.5
4,0,6.0,26.7,32.5,18.5
4,0,6.0,26.8,31.3,18.5
4,0,6.0,26.8,31.7,18.5
4,0,6.0,26.5,31.4,18.5
4,0,6.0,25.2,35.5,18.5
4,0,6.0,25.7,37.3,18.5
4,0,3.0,24.0,43.1,18.5
4,0,6.0,25.7,39.2,18.5
4,0,4.0,26.0,36.8,18.5
4,0,6.0,26.1,36.9,18.5
4,0,6.0,26.4,35.0,18.5
4,0,4.0,27.2,33.3,18.5
4,1,6.0,27.4,33.1,18.5
4,1,6.0,26.9,42.7,18.5
4,1,5.0,26.2,42.6,18.5
4,0,5.0,26.1,40.4,18.5
4,0,6.0,20.6,84.4,18.5
4,0,6.0,20.4,84.8,18.5
4,0,6.0,20.4,85.0,18.5
4,0,6.0,20.1,86.1,18.5
4,0,6.0,20.1,86.1,18.5
4,-1,2.0,20.4,85.6,18.5
4,-1,5.0,20.8,84.4,18.5
4,0,4.0,20.9,83.9,18.5
4,0,5.0,21.0,83.5,18.5
4,0,6.0,21.2,84.5,18.5
4,-1,5.0,20.9,85.2,18.5
4,0,6.0,21.5,83.7,18.5
4,0,5.0,21.9,81.3,18.5
4,0,6.0,21.9,81.7,18.5
4,-1,4.0,21.7,81.1,18.5
4,-1,4.0,21.2,82.9,18.5
4,0,6.0,21.8,81.6,18.5
4,-1,5.0,21.8,82.9,18.5
4,0,6.0,24.5,72.7,18.5
4,-1,4.0,23.4,75.6,18.5
4,1,4.0,24.5,72.8,18.5
4,0,4.0,24.8,71.2,18.5
4,1,5.0,25.0,70.1,18.5
4,0,6.0,25.0,69.6,18.5
4,0,6.0,24.0,76.4,18.5
4,0,6.0,23.9,77.2,18.5
4,1,4.0,24.2,76.9,18.5
4,0,6.0,24.3,76.6,18.5
4,0,6.0,24.4,75.7,18.5
4,0,6.0,23.5,76.1,18.5
4,0,6.0,22.9,79.3,18.5
4,0,6.0,23.1,76.4,18.5
4,-1,2.0,22.8,77.3,18.5
4,0,6.0,22.6,78.0,18.5
4,0,6.0,22.5,78.6,18.5
4,0,6.0,22.4,79.8,18.5
4,0,6.0,22.5,78.9,18.5
4,0,5.0,22.7,77.1,18.5
4,-1,4.0,22.7,77.5,18.5
4,0,6.0,22.7,77.0,18.5
4,0,6.0,21.4,79.3,18.5
4,0,6.0,21.3,80.3,18.5
4,0,4.0,21.5,79.9,18.5
4,-1,3.0,21.6,78.8,18.5
4,0,4.0,21.6,78.9,18.5
4,-1,5.0,21.4,79.8,18.5
4,0,6.0,21.4,80.4,18.5
4,-1,4.0,21.7,79.2,18.5
4,0,5.0,21.7,79.7,18.5
4,0,5.0,21.9,79.2,18.5
4,0,6.0,22.0,79.4,18.5
4,0,5.0,22.1,79.1,18.5
4,0,6.0,22.3,77.1,18.5
4,-1,4.0,22.6,76.8,18.5
4,0,5.0,22.8,75.8,18.5
4,0,5.0,22.8,75.8,18.5
4,0,4.0,23.0,76.1,18.5
4,0,6.0,22.8,77.1,18.5
4,0,6.0,22.6,76.1,18.5
4,0,6.0,22.6,75.9,18.5
4,0,6.0,22.5,76.1,18.5
4,0,5.0,22.6,76.0,18.5
4,0,6.0,22.8,77.4,18.5
4,0,5.0,22.2,79.4,18.5
4,-1,4.0,21.6,80.9,18.5
4,0,6.0,21.7,80.5,18.5
4,0,5.0,21.8,80.6,18.5
4,0,5.0,21.6,81.6,18.5
4,0,6.0,21.8,80.8,18.5
4,-1,4.0,22.0,80.8,18.5
4,0,4.0,21.5,80.6,18.5
4,0,6.0,21.8,80.1,18.5
4,0,6.0,21.9,80.3,18.5
4,0,5.0,22.2,79.4,18.5
4,-1,4.0,22.3,79.2,18.5
4,-1,6.0,20.0,82.7,18.5
4,-1,3.0,20.0,82.7,18.5
4,0,6.0,20.1,84.8,18.5
4,0,6.0,21.5,81.4,18.5
4,0,6.0,21.3,80.6,18.5
4,0,6.0,21.6,78.7,18.5
4,0,5.0,21.2,79.7,18.5
4,1,6.0,20.8,84.3,18.5
4,0,6.0,20.8,83.0,18.5
4,0,6.0,20.8,83.4,18.5
4,0,5.0,21.0,82.4,18.5
4,0,6.0,21.2,86.3,18.5
4,0,6.0,22.4,79.9,18.5
4,0,6.0,22.4,78.5,18.5
4,0,5.0,22.3,79.1,18.5
4,0,6.0,22.0,79.5,18.5
4,-1,6.0,22.0,80.7,18.5
4,-1,6.0,21.2,80.7,18.5
4,0,5.0,21.2,82.1,18.5
4,-1,6.0,20.8,83.6,18.5
4,0,5.0,20.9,84.0,18.5
4,0,6.0,20.9,84.4,18.5
4,-1,5.0,21.0,83.4,18.5
4,-1,6.0,20.8,84.6,18.5
4,0,5.0,21.1,84.0,18.5
4,0,6.0,20.8,84.4,18.5
4,0,5.0,21.0,83.9,18.5
4,0,4.0,21.0,84.2,18.5
4,0,6.0,21.0,84.7,18.5
4,-1,5.0,20.6,87.9,18.5
4,0,5.0,21.1,85.5,18.5
4,0,5.0,21.2,85.1,18.5
4,0,6.0,21.7,83.9,18.5
4,0,6.0,22.1,81.4,18.5
4,-1,6.0,21.4,82.9,18.5
4,0,6.0,21.5,85.6,18.5
4,0,6.0,21.0,80.8,18.5
4,0,6.0,22.0,80.8,18.5
4,0,5.0,21.7,81.9,18.5
4,0,6.0,21.7,81.5,18.5
4,0,6.0,20.8,82.1,18.5
4,-1,6.0,20.8,83.8,18.5
4,0,6.0,20.6,86.5,18.5
4,-1,6.0,20.6,86.5,18.5
4,0,6.0,21.8,80.1,18.5
4,0,4.0,21.9,79.8,18.5
4,-1,5.0,21.9,80.0,18.5
4,-1,6.0,21.8,79.6,18.5
4,-1,5.0,21.5,80.1,18.5
4,0,6.0,21.5,80.1,18.5
4,0,6.0,21.9,79.3,18.5
4,0,5.0,21.9,79.3,18.5
4,0,6.0,21.6,81.0,18.5
4,0,5.0,20.8,84.0,18.5
4,-1,5.0,21.3,82.2,18.5
4,0,6.0,20.5,86.1,18.5
4,0,6.0,20.5,81.5,18.5
4,-1,6.0,20.5,81.5,18.5
4,0,6.0,21.6,81.3,18.5
4,1,6.0,21.6,81.3,18.5
4,0,6.0,21.6,80.8,18.5
4,0,6.0,20.9,80.9,18.5
4,-1,6.0,20.2,83.9,18.5
4,-1,4.0,20.4,85.9,18.5
4,-1,6.0,20.4,84.4,18.5
4,0,3.0,20.6,83.6,18.5
4,0,6.0,20.7,83.4,18.5
4,-1,6.0,21.3,82.9,18.5
4,-1,6.0,21.3,82.9,18.5
4,-1,6.0,21.4,82.7,18.5
4,0,6.0,20.4,82.0,18.5
4,-1,6.0,20.5,81.3,18.5
4,0,6.0,20.6,81.5,18.5
4,-1,6.0,21.0,77.5,18.5
4,0,5.0,21.2,76.8,18.5
4,0,6.0,21.7,79.1,18.5
4,-1,5.0,22.0,74.8,18.5
4,-1,6.0,21.3,77.3,18.5
4,0,6.0,22.1,77.9,18.5
4,0,5.0,23.2,77.0,18.5
4,0,6.0,23.3,76.2,18.5
4,0,6.0,23.2,76.4,18.5
4,0,6.0,23.2,76.5,18.5
4,0,5.0,23.3,77.5,18.5
4,0,6.0,23.0,74.7,18.5
4,0,6.0,22.9,74.8,18.5
4,0,6.0,22.7,77.8,18.5
4,0,6.0,22.7,77.7,18.5
4,0,6.0,23.3,76.0,18.5
4,0,6.0,23.5,74.8,18.5
4,0,6.0,23.0,77.1,18.5
4,0,6.0,22.5,74.1,18.5
4,0,6.0,22.4,75.5,18.5
4,0,6.0,22.2,74.7,18.5
4,0,6.0,23.5,71.8,18.5
4,0,6.0,22.7,73.8,18.5
4,0,6.0,22.8,74.6,18.5
4,0,5.0,21.3,80.0,18.5
4,0,6.0,22.2,78.0,18.5
4,-1,5.0,22.2,77.6,18.5
4,1,5.0,22.1,78.1,18.5
4,0,6.0,21.8,79.6,18.5
4,0,6.0,21.7,80.4,18.5
4,0,6.0,22.0,77.3,18.5
4,0,6.0,22.0,77.4,18.5
4,0,6.0,21.9,77.5,18.5
4,0,6.0,21.8,77.5,18.5
4,0,4.0,21.3,76.5,18.5
4,0,6.0,21.4,77.2,18.5
4,0,6.0,21.6,77.3,18.5
4,0,6.0,21.6,77.4,18.5
4,0,6.0,21.8,77.6,18.5
4,1,4.0,21.5,77.5,18.5
4,0,6.0,21.5,77.4,18.5
4,0,6.0,21.5,77.4,18.5
4,0,6.0,22.0,77.7,18.5
4,0,5.0,21.9,77.8,18.5
4,0,6.0,22.4,77.2,18.5
4,0,6.0,22.3,76.6,18.5
4,0,6.0,21.9,77.9,18.5
4,0,6.0,22.0,77.8,18.5
4,0,6.0,22.1,78.1,18.5
4,0,6.0,22.2,78.0,18.5
4,0,6.0,22.6,77.1,18.5
4,0,6.0,21.8,78.9,18.5
4,0,6.0,21.9,78.3,18.5
4,0,6.0,22.0,79.4,18.5
4,0,5.0,21.8,78.8,18.5
4,0,6.0,22.0,78.0,18.5
4,0,6.0,22.2,77.3,18.5
4,0,6.0,22.3,78.5,18.5
4,0,6.0,22.2,78.3,18.5
4,0,6.0,22.0,78.0,18.5
4,0,6.0,22.1,78.4,18.5
4,0,6.0,22.3,78.7,18.5
4,0,6.0,22.3,78.5,18.5
4,0,6.0,22.3,79.7,18.5
4,0,6.0,22.3,79.9,18.5
4,0,6.0,21.5,81.9,18.5
4,0,6.0,22.0,80.7,18.5
4,0,6.0,22.0,80.8,18.5
4,0,5.0,22.0,80.8,18.5
4,0,3.0,22.3,80.8,18.5
4,1,4.0,22.1,79.7,18.5
4,0,6.0,22.1,80.4,18.5
4,0,6.0,22.1,80.2,18.5
4,0,6.0,22.2,79.5,18.5
4,0,5.0,22.4,78.9,18.5
4,0,6.0,22.3,78.9,18.5
4,0,6.0,22.2,79.7,18.5
4,0,4.0,22.3,79.6,18.5
4,0,5.0,22.3,79.5,18.5
4,0,6.0,22.3,80.0,18.5
4,0,5.0,22.2,80.0,18.5
4,0,6.0,22.1,80.0,18.5
4,-1,5.0,21.7,80.0,18.5
4,0,6.0,21.6,80.7,18.5
4,-1,5.0,21.6,81.5,18.5
4,0,6.0,21.5,81.9,18.5
4,-1,5.0,21.6,81.9,18.5
4,0,5.0,21.6,81.0,18.5
4,0,6.0,21.6,80.9,18.5
4,-1,5.0,21.5,80.0,18.5
4,-1,5.0,21.3,80.7,18.5
4,0,6.0,21.7,80.5,18.5
4,0,5.0,21.3,78.3,18.5
4,0,6.0,21.0,79.2,18.5
4,0,5.0,21.3,78.6,18.5
4,0,6.0,21.2,78.7,18.5
4,0,4.0,21.0,79.1,18.5
4,-1,5.0,21.1,78.9,18.5
4,0,5.0,21.8,76.6,18.5
4,0,5.0,22.5,75.1,18.5
4,0,5.0,22.4,74.9,18.5
4,0,5.0,22.3,79.8,18.5
4,0,6.0,22.6,73.9,18.5
4,0,5.0,22.9,73.9,18.5
4,0,5.0,22.9,72.8,18.5
4,0,4.0,22.8,72.9,18.5
4,0,5.0,22.9,72.4,18.5
4,0,5.0,23.0,73.7,18.5
4,0,5.0,22.9,73.7,18.5
4,0,4.0,23.3,72.5,18.5
4,0,4.0,23.3,72.3,18.5
4,0,6.0,22.7,79.8,18.5
4,0,6.0,23.1,78.3,18.5
4,-1,3.0,23.1,78.3,18.5
4,-1,6.0,23.1,78.3,18.5
4,0,5.0,23.1,78.5,18.5
4,0,5.0,22.3,78.7,18.5
4,1,6.0,21.8,79.8,18.5
4,0,5.0,21.4,82.7,18.5
4,0,5.0,21.2,83.0,18.5
4,0,5.0,21.0,83.1,18.5
4,0,6.0,20.9,84.0,18.5
4,0,5.0,20.8,84.0,18.5
4,0,6.0,20.8,83.9,18.5
4,-1,5.0,20.9,83.2,18.5
4,0,5.0,20.3,84.6,18.5
4,0,5.0,19.9,85.2,18.5
4,0,6.0,20.6,83.5,18.5
4,0,6.0,20.5,83.5,18.5
4,-1,6.0,20.7,83.1,18.5
4,1,6.0,20.6,84.0,18.5
4,-1,6.0,20.9,82.9,18.5
4,-1,5.0,20.8,82.9,18.5
4,0,5.0,22.0,76.9,18.5
4,-1,3.0,22.1,77.4,18.5
4,0,4.0,21.7,78.8,18.5
4,0,6.0,21.8,78.3,18.5
